"id","orderid","productid","qty","unit_price","price"
70418666,1187,4,2,5625,11250
70418667,1187,5,1,1250,1250
70418668,1187,1,2,1875,3750
70418669,1188,3,3,7500,22500
70418670,1188,4,1,5625,5625
70418671,1188,5,2,1250,2500
70418672,1188,1,1,1875,1875
70418673,1189,4,1,5625,5625
70418674,1190,4,1,5625,5625
70418675,1191,2,1,9375,9375
70418676,1191,4,1,5625,5625
70418677,1192,3,1,7500,7500
70418678,1192,2,2,9375,18750
70418679,1193,2,1,9375,9375
70418680,1193,4,1,5625,5625
70418681,1193,5,1,1250,1250
70418682,1194,3,4,7500,30000
70418683,1194,2,1,9375,9375
70418684,1194,4,1,5625,5625
70418685,1194,1,1,1875,1875
70418686,1195,3,2,7500,15000
70418687,1195,2,1,9375,9375
70418688,1196,3,1,7500,7500
70418689,1196,4,1,5625,5625
70418690,1197,3,2,7500,15000
70418691,1197,4,3,5625,16875
70418692,1197,5,1,1250,1250
70418693,1197,1,1,1875,1875
70418694,1197,1,1,1875,1875
70418695,1198,3,1,7500,7500
70418696,1198,2,1,9375,9375
70418697,1198,4,2,5625,11250
70418698,1199,3,2,7500,15000
70418699,1199,2,2,9375,18750
70418700,1199,1,1,1875,1875
70418701,1200,3,3,7500,22500
70418702,1200,2,1,9375,9375
70418703,1200,4,1,5625,5625
70418704,1200,5,1,1250,1250
70418705,1201,3,1,7500,7500
70418706,1202,3,2,7500,15000
70418707,1202,4,1,5625,5625
70418708,1202,1,1,1875,1875
70418709,1203,3,1,7500,7500
70418710,1204,3,1,7500,7500
70418711,1204,2,2,9375,18750
70418712,1204,4,2,5625,11250
70418713,1205,3,1,7500,7500
70418714,1205,2,1,9375,9375
70418715,1206,2,2,9375,18750
70418716,1207,3,2,7500,15000
70418717,1207,2,3,9375,28125
70418718,1207,4,1,5625,5625
70418719,1207,1,2,1875,3750
70418720,1208,3,1,7500,7500
70418721,1208,2,3,9375,28125
70418722,1208,4,2,5625,11250
70418723,1209,3,1,7500,7500
70418724,1209,2,3,9375,28125
70418725,1209,4,1,5625,5625
70418726,1209,5,1,1250,1250
70418727,1209,1,1,1875,1875
70418728,1210,3,1,7500,7500
70418729,1210,2,2,9375,18750
70418730,1210,4,2,5625,11250
70418731,1210,5,2,1250,2500
70418732,1210,1,1,1875,1875
70418733,1211,3,1,7500,7500
70418734,1211,4,1,5625,5625
70418735,1211,1,1,1875,1875
70418736,1212,3,3,7500,22500
70418737,1212,2,1,9375,9375
70418738,1212,4,1,5625,5625
70418739,1212,5,3,1250,3750
70418740,1213,2,2,9375,18750
70418741,1213,1,1,1875,1875
70418742,1214,3,1,7500,7500
70418743,1214,2,1,9375,9375
70418744,1215,3,3,7500,22500
70418745,1215,2,2,9375,18750
70418746,1215,4,1,5625,5625
70418747,1215,5,1,1250,1250
70418748,1215,1,1,1875,1875
70418749,1216,3,3,7500,22500
70418750,1216,2,1,9375,9375
70418751,1216,5,1,1250,1250
70418752,1216,1,1,1875,1875
70418753,1217,4,1,5625,5625
70418754,1218,3,2,7500,15000
70418755,1218,2,3,9375,28125
70418756,1218,4,2,5625,11250
70418757,1218,1,1,1875,1875
70418758,1218,1,1,1875,1875
70418759,1219,2,2,9375,18750
70418760,1219,1,1,1875,1875
70418761,1220,3,1,7500,7500
70418762,1220,4,2,5625,11250
70418763,1220,1,1,1875,1875
70418764,1221,3,1,7500,7500
70418765,1221,2,2,9375,18750
70418766,1221,4,1,5625,5625
70418767,1221,5,1,1250,1250
70418768,1221,1,1,1875,1875
70418769,1221,1,1,1875,1875
70418770,1222,2,1,9375,9375
70418771,1222,4,1,5625,5625
70418772,1223,3,2,7500,15000
70418773,1223,5,1,1250,1250
70418774,1224,2,1,9375,9375
70418775,1225,4,1,5625,5625
70418776,1226,3,2,7500,15000
70418777,1226,2,2,9375,18750
70418778,1226,4,2,5625,11250
70418779,1227,3,1,7500,7500
70418780,1227,2,2,9375,18750
70418781,1227,4,1,5625,5625
70418782,1228,2,1,9375,9375
70418783,1229,3,1,7500,7500
70418784,1229,2,3,9375,28125
70418785,1229,4,2,5625,11250
70418786,1229,5,3,1250,3750
70418787,1229,1,1,1875,1875
70418788,1230,2,1,9375,9375
70418789,1231,3,1,7500,7500
70418790,1232,3,3,7500,22500
70418791,1232,2,1,9375,9375
70418792,1232,4,3,5625,16875
70418793,1232,5,2,1250,2500
70418794,1232,1,1,1875,1875
70418795,1232,1,1,1875,1875
70418796,1233,2,2,9375,18750
70418797,1233,4,1,5625,5625
70418798,1234,3,1,7500,7500
70418799,1234,2,3,9375,28125
70418800,1234,5,1,1250,1250
70418801,1234,1,1,1875,1875
70418802,1235,3,1,7500,7500
70418803,1235,2,1,9375,9375
70418804,1235,1,1,1875,1875
70418805,1236,2,3,9375,28125
70418806,1236,4,2,5625,11250
70418807,1236,1,1,1875,1875
70418808,1237,3,2,7500,15000
70418809,1238,3,1,7500,7500
70418810,1239,3,1,7500,7500
70418811,1239,2,1,9375,9375
70418812,1239,1,1,1875,1875
70418813,1240,4,2,5625,11250
70418814,1240,1,1,1875,1875
70418815,1241,3,1,7500,7500
70418816,1241,4,1,5625,5625
70418817,1242,2,3,9375,28125
70418818,1242,4,3,5625,16875
70418819,1242,5,2,1250,2500
70418820,1243,3,1,7500,7500
70418821,1243,2,1,9375,9375
70418822,1243,4,1,5625,5625
70418823,1244,3,3,7500,22500
70418824,1244,2,2,9375,18750
70418825,1244,4,1,5625,5625
70418826,1244,1,2,1875,3750
70418827,1245,2,2,9375,18750
70418828,1246,2,2,9375,18750
70418829,1246,4,2,5625,11250
70418830,1247,3,1,7500,7500
70418831,1248,3,3,7500,22500
70418832,1248,2,1,9375,9375
70418833,1248,4,2,5625,11250
70418834,1248,1,3,1875,5625
70418835,1249,3,1,7500,7500
70418836,1250,3,1,7500,7500
70418837,1250,2,3,9375,28125
70418838,1250,1,2,1875,3750
70418839,1251,3,1,7500,7500
70418840,1251,2,3,9375,28125
70418841,1251,1,1,1875,1875
70418842,1252,3,3,7500,22500
70418843,1252,2,2,9375,18750
70418844,1252,4,2,5625,11250
70418845,1252,5,1,1250,1250
70418846,1252,1,1,1875,1875
70418847,1253,2,3,9375,28125
70418848,1253,4,1,5625,5625
70418849,1253,5,1,1250,1250
70418850,1253,1,1,1875,1875
70418851,1254,3,1,7500,7500
70418852,1255,3,1,7500,7500
70418853,1255,2,5,9375,46875
70418854,1255,4,1,5625,5625
70418855,1255,5,1,1250,1250
70418856,1256,3,1,7500,7500
70418857,1256,2,3,9375,28125
70418858,1256,4,2,5625,11250
70418859,1256,1,1,1875,1875
70418860,1257,3,1,7500,7500
70418861,1258,3,1,7500,7500
70418862,1258,4,1,5625,5625
70418863,1259,3,2,7500,15000
70418864,1259,2,1,9375,9375
70418865,1259,4,1,5625,5625
70418866,1259,1,1,1875,1875
70418867,1259,1,1,1875,1875
70418868,1260,3,1,7500,7500
70418869,1260,2,2,9375,18750
70418870,1260,5,1,1250,1250
70418871,1261,3,1,7500,7500
70418872,1261,2,1,9375,9375
70418873,1261,4,1,5625,5625
70418874,1261,1,1,1875,1875
70418875,1262,3,2,7500,15000
70418876,1262,2,2,9375,18750
70418877,1262,4,1,5625,5625
70418878,1262,5,1,1250,1250
70418879,1262,1,2,1875,3750
70418880,1263,2,3,9375,28125
70418881,1264,4,2,5625,11250
70418882,1264,5,1,1250,1250
70418883,1265,3,3,7500,22500
70418884,1265,2,1,9375,9375
70418885,1265,5,1,1250,1250
70418886,1265,1,1,1875,1875
70418887,1266,3,1,7500,7500
70418888,1266,2,1,9375,9375
70418889,1266,4,1,5625,5625
70418890,1266,1,1,1875,1875
70418891,1266,1,1,1875,1875
70418892,1267,3,1,7500,7500
70418893,1267,2,2,9375,18750
70418894,1267,1,1,1875,1875
70418895,1268,3,1,7500,7500
70418896,1268,2,1,9375,9375
70418897,1269,3,3,7500,22500
70418898,1270,2,2,9375,18750
70418899,1270,4,1,5625,5625
70418900,1270,1,1,1875,1875
70418901,1271,3,2,7500,15000
70418902,1271,2,2,9375,18750
70418903,1271,4,3,5625,16875
70418904,1272,2,1,9375,9375
70418905,1272,4,1,5625,5625
70418906,1273,3,3,7500,22500
70418907,1273,2,1,9375,9375
70418908,1273,4,1,5625,5625
70418909,1274,3,1,7500,7500
70418910,1275,3,1,7500,7500
70418911,1276,2,2,9375,18750
70418912,1276,4,2,5625,11250
70418913,1277,3,1,7500,7500
70418914,1277,2,2,9375,18750
70418915,1277,4,3,5625,16875
70418916,1277,5,1,1250,1250
70418917,1277,1,2,1875,3750
70418918,1278,3,2,7500,15000
70418919,1278,4,1,5625,5625
70418920,1279,3,1,7500,7500
70418921,1279,2,1,9375,9375
70418922,1279,4,2,5625,11250
70418923,1279,5,2,1250,2500
70418924,1279,1,1,1875,1875
70418925,1280,3,1,7500,7500
70418926,1280,2,3,9375,28125
70418927,1280,5,1,1250,1250
70418928,1280,1,1,1875,1875
70418929,1281,3,1,7500,7500
70418930,1281,4,1,5625,5625
70418931,1281,1,1,1875,1875
70418932,1282,3,1,7500,7500
70418933,1283,4,2,5625,11250
70418934,1284,3,1,7500,7500
70418935,1284,2,2,9375,18750
70418936,1284,4,1,5625,5625
70418937,1284,1,1,1875,1875
70418938,1285,3,1,7500,7500
70418939,1285,4,2,5625,11250
70418940,1286,2,2,9375,18750
70418941,1287,2,1,9375,9375
70418942,1288,2,3,9375,28125
70418943,1288,4,1,5625,5625
70418944,1289,2,1,9375,9375
70418945,1289,4,1,5625,5625
70418946,1290,3,1,7500,7500
70418947,1290,4,1,5625,5625
70418948,1291,3,1,7500,7500
70418949,1292,3,1,7500,7500
70418950,1292,2,1,9375,9375
70418951,1293,2,2,9375,18750
70418952,1293,1,1,1875,1875
70418953,1294,3,1,7500,7500
70418954,1295,3,1,7500,7500
70418955,1295,2,2,9375,18750
70418956,1295,4,2,5625,11250
70418957,1295,5,1,1250,1250
70418958,1295,1,1,1875,1875
70418959,1296,2,2,9375,18750
70418960,1297,3,1,7500,7500
70418961,1297,2,1,9375,9375
70418962,1297,1,1,1875,1875
70418963,1298,2,2,9375,18750
70418964,1298,4,2,5625,11250
70418965,1299,2,1,9375,9375
70418966,1299,4,1,5625,5625
70418967,1300,2,1,9375,9375
70418968,1300,4,1,5625,5625
70418969,1301,3,2,7500,15000
70418970,1301,2,3,9375,28125
70418971,1301,4,1,5625,5625
70418972,1301,1,3,1875,5625
70418973,1302,2,1,9375,9375
70418974,1303,2,3,9375,28125
70418975,1303,4,1,5625,5625
70418976,1304,3,1,7500,7500
70418977,1304,2,1,9375,9375
70418978,1305,3,2,7500,15000
70418979,1305,2,1,9375,9375
70418980,1305,4,3,5625,16875
70418981,1305,1,2,1875,3750
70418982,1306,2,1,9375,9375
70418983,1307,2,1,9375,9375
70418984,1308,3,2,7500,15000
70418985,1308,4,1,5625,5625
70418986,1308,5,1,1250,1250
70418987,1309,2,2,9375,18750
70418988,1309,4,1,5625,5625
70418989,1309,5,1,1250,1250
70418990,1310,3,1,7500,7500
70418991,1310,2,1,9375,9375
70418992,1311,3,2,7500,15000
70418993,1311,2,1,9375,9375
70418994,1311,4,2,5625,11250
70418995,1312,3,2,7500,15000
70418996,1312,2,3,9375,28125
70418997,1312,4,1,5625,5625
70418998,1313,3,2,7500,15000
70418999,1313,2,1,9375,9375
70419000,1313,4,2,5625,11250
70419001,1313,1,3,1875,5625
70419002,1314,3,1,7500,7500
70419003,1315,3,1,7500,7500
70419004,1315,2,1,9375,9375
70419005,1315,4,1,5625,5625
70419006,1316,3,2,7500,15000
70419007,1316,2,1,9375,9375
70419008,1316,4,2,5625,11250
70419009,1317,3,1,7500,7500
70419010,1317,2,1,9375,9375
70419011,1317,4,1,5625,5625
70419012,1318,3,2,7500,15000
70419013,1318,2,2,9375,18750
70419014,1318,4,3,5625,16875
70419015,1318,5,1,1250,1250
70419016,1318,1,1,1875,1875
70419017,1318,1,2,1875,3750
70419018,1319,3,2,7500,15000
70419019,1319,2,3,9375,28125
70419020,1319,5,1,1250,1250
70419021,1319,1,1,1875,1875
70419022,1320,2,2,9375,18750
70419023,1321,2,3,9375,28125
70419024,1321,4,2,5625,11250
70419025,1321,5,2,1250,2500
70419026,1321,1,2,1875,3750
70419027,1322,3,3,7500,22500
70419028,1322,4,1,5625,5625
70419029,1322,1,1,1875,1875
70419030,1323,2,2,9375,18750
70419031,1323,4,1,5625,5625
70419032,1324,4,1,5625,5625
70419033,1325,2,1,9375,9375
70419034,1326,3,1,7500,7500
70419035,1327,3,1,7500,7500
70419036,1327,2,1,9375,9375
70419037,1328,3,2,7500,15000
70419038,1328,2,1,9375,9375
70419039,1328,4,2,5625,11250
70419040,1328,5,1,1250,1250
70419041,1328,1,1,1875,1875
70419042,1328,1,2,1875,3750
70419043,1329,3,3,7500,22500
70419044,1329,2,2,9375,18750
70419045,1329,4,3,5625,16875
70419046,1329,5,1,1250,1250
70419047,1329,1,1,1875,1875
70419048,1329,1,1,1875,1875
70419049,1330,2,1,9375,9375
70419050,1331,3,3,7500,22500
70419051,1331,2,2,9375,18750
70419052,1331,4,1,5625,5625
70419053,1331,1,2,1875,3750
70419054,1332,3,1,7500,7500
70419055,1332,2,1,9375,9375
70419056,1333,2,3,9375,28125
70419057,1333,5,1,1250,1250
70419058,1333,1,1,1875,1875
70419059,1334,3,2,7500,15000
70419060,1334,2,1,9375,9375
70419061,1334,4,1,5625,5625
70419062,1334,1,1,1875,1875
70419063,1335,3,1,7500,7500
70419064,1335,2,2,9375,18750
70419065,1335,1,1,1875,1875
70419066,1336,3,1,7500,7500
70419067,1336,2,1,9375,9375
70419068,1337,3,2,7500,15000
70419069,1337,1,1,1875,1875
70419070,1338,3,1,7500,7500
70419071,1338,4,2,5625,11250
70419072,1338,1,1,1875,1875
70419073,1338,1,1,1875,1875
70419074,1339,3,3,7500,22500
70419075,1339,2,3,9375,28125
70419076,1339,4,1,5625,5625
70419077,1339,5,1,1250,1250
70419078,1339,1,1,1875,1875
70419079,1339,1,1,1875,1875
70419080,1340,2,1,9375,9375
70419081,1341,3,1,7500,7500
70419082,1341,4,1,5625,5625
70419083,1342,4,1,5625,5625
70419084,1343,3,1,7500,7500
70419085,1343,2,1,9375,9375
70419086,1343,4,2,5625,11250
70419087,1344,2,2,9375,18750
70419088,1345,2,1,9375,9375
70419089,1346,4,1,5625,5625
70419090,1347,2,3,9375,28125
70419091,1347,4,3,5625,16875
70419092,1347,5,2,1250,2500
70419093,1348,4,1,5625,5625
70419094,1349,3,2,7500,15000
70419095,1349,2,1,9375,9375
70419096,1349,4,3,5625,16875
70419097,1349,5,1,1250,1250
70419098,1349,1,2,1875,3750
70419099,1350,2,1,9375,9375
70419100,1351,3,1,7500,7500
70419101,1351,2,3,9375,28125
70419102,1351,4,2,5625,11250
70419103,1351,5,1,1250,1250
70419104,1351,1,1,1875,1875
70419105,1352,2,2,9375,18750
70419106,1352,4,1,5625,5625
70419107,1352,1,1,1875,1875
70419108,1353,3,1,7500,7500
70419109,1353,2,1,9375,9375
70419110,1354,4,1,5625,5625
70419111,1355,2,1,9375,9375
70419112,1356,3,2,7500,15000
70419113,1356,2,1,9375,9375
70419114,1356,4,2,5625,11250
70419115,1356,1,1,1875,1875
70419116,1357,3,2,7500,15000
70419117,1357,2,3,9375,28125
70419118,1357,4,2,5625,11250
70419119,1357,1,1,1875,1875
70419120,1357,1,1,1875,1875
70419121,1358,3,1,7500,7500
70419122,1358,4,1,5625,5625
70419123,1359,3,3,7500,22500
70419124,1359,2,3,9375,28125
70419125,1359,4,1,5625,5625
70419126,1360,3,1,7500,7500
70419127,1361,2,1,9375,9375
70419128,1362,3,2,7500,15000
70419129,1362,2,2,9375,18750
70419130,1362,4,3,5625,16875
70419131,1363,3,1,7500,7500
70419132,1363,2,2,9375,18750
70419133,1363,4,1,5625,5625
70419134,1363,5,2,1250,2500
70419135,1363,1,1,1875,1875
70419136,1363,1,1,1875,1875
70419137,1364,3,1,7500,7500
70419138,1364,2,1,9375,9375
70419139,1364,4,1,5625,5625
70419140,1364,1,1,1875,1875
70419141,1365,3,3,7500,22500
70419142,1365,2,1,9375,9375
70419143,1365,4,3,5625,16875
70419144,1365,5,1,1250,1250
70419145,1366,2,1,9375,9375
70419146,1367,3,1,7500,7500
70419147,1367,2,1,9375,9375
70419148,1367,5,1,1250,1250
70419149,1368,3,1,7500,7500
70419150,1368,2,1,9375,9375
70419151,1369,3,1,7500,7500
70419152,1369,2,1,9375,9375
70419153,1369,4,4,5625,22500
70419154,1369,5,2,1250,2500
70419155,1370,3,2,7500,15000
70419156,1370,2,3,9375,28125
70419157,1370,4,2,5625,11250
70419158,1370,5,2,1250,2500
70419159,1370,1,2,1875,3750
70419160,1371,3,3,7500,22500
70419161,1371,4,1,5625,5625
70419162,1371,1,2,1875,3750
70419163,1372,2,1,9375,9375
70419164,1373,4,1,5625,5625
70419165,1374,3,1,7500,7500
70419166,1374,4,1,5625,5625
70419167,1374,1,1,1875,1875
70419168,1375,3,1,7500,7500
70419169,1375,4,1,5625,5625
70419170,1376,2,2,9375,18750
70419171,1376,4,1,5625,5625
70419172,1376,1,1,1875,1875
70419173,1377,3,3,7500,22500
70419174,1377,4,1,5625,5625
70419175,1377,1,1,1875,1875
70419176,1378,2,1,9375,9375
70419177,1378,4,1,5625,5625
70419178,1378,1,1,1875,1875
70419179,1379,3,1,7500,7500
70419180,1379,4,2,5625,11250
70419181,1379,5,1,1250,1250
70419182,1379,1,1,1875,1875
70419183,1380,2,1,9375,9375
70419184,1381,3,1,7500,7500
70419185,1381,2,1,9375,9375
70419186,1381,4,2,5625,11250
70419187,1382,3,1,7500,7500
70419188,1382,2,1,9375,9375
70419189,1383,3,1,7500,7500
70419190,1383,2,3,9375,28125
70419191,1383,4,1,5625,5625
70419192,1383,1,2,1875,3750
70419193,1384,2,1,9375,9375
70419194,1384,4,1,5625,5625
70419195,1385,3,1,7500,7500
70419196,1386,3,3,7500,22500
70419197,1386,2,1,9375,9375
70419198,1387,3,2,7500,15000
70419199,1387,2,2,9375,18750
70419200,1387,4,1,5625,5625
70419201,1387,5,1,1250,1250
70419202,1388,3,3,7500,22500
70419203,1388,2,1,9375,9375
70419204,1388,1,1,1875,1875
70419205,1389,2,1,9375,9375
70419206,1389,4,1,5625,5625
70419207,1390,3,3,7500,22500
70419208,1390,2,2,9375,18750
70419209,1390,4,2,5625,11250
70419210,1390,5,1,1250,1250
70419211,1390,1,2,1875,3750
70419212,1391,4,1,5625,5625
70419213,1392,3,2,7500,15000
70419214,1392,2,1,9375,9375
70419215,1392,4,1,5625,5625
70419216,1392,1,1,1875,1875
70419217,1392,1,1,1875,1875
70419218,1393,2,2,9375,18750
70419219,1394,2,1,9375,9375
70419220,1394,4,1,5625,5625
70419221,1395,4,1,5625,5625
70419222,1396,3,3,7500,22500
70419223,1396,2,2,9375,18750
70419224,1396,5,1,1250,1250
70419225,1396,1,1,1875,1875
70419226,1396,1,1,1875,1875
70419227,1397,3,2,7500,15000
70419228,1397,2,2,9375,18750
70419229,1397,4,2,5625,11250
70419230,1397,5,1,1250,1250
70419231,1398,2,1,9375,9375
70419232,1398,1,1,1875,1875
70419233,1399,3,3,7500,22500
70419234,1399,2,1,9375,9375
70419235,1399,4,2,5625,11250
70419236,1399,1,1,1875,1875
70419237,1400,3,2,7500,15000
70419238,1400,2,2,9375,18750
70419239,1400,4,1,5625,5625
70419240,1400,1,1,1875,1875
70419241,1400,1,1,1875,1875
70419242,1401,3,3,7500,22500
70419243,1401,2,2,9375,18750
70419244,1401,4,1,5625,5625
70419245,1402,4,1,5625,5625
70419246,1403,2,1,9375,9375
70419247,1404,4,2,5625,11250
70419248,1404,1,1,1875,1875
70419249,1405,3,1,7500,7500
70419250,1405,2,1,9375,9375
70419251,1406,3,2,7500,15000
70419252,1406,2,2,9375,18750
70419253,1406,4,1,5625,5625
70419254,1407,3,1,7500,7500
70419255,1407,2,1,9375,9375
70419256,1407,4,3,5625,16875
70419257,1407,5,2,1250,2500
70419258,1407,1,1,1875,1875
70419259,1408,3,1,7500,7500
70419260,1408,2,1,9375,9375
70419261,1409,2,1,9375,9375
70419262,1409,4,1,5625,5625
70419263,1409,5,1,1250,1250
70419264,1410,2,1,9375,9375
70419265,1411,3,3,7500,22500
70419266,1411,2,2,9375,18750
70419267,1411,1,1,1875,1875
70419268,1412,4,1,5625,5625
70419269,1413,3,2,7500,15000
70419270,1413,2,2,9375,18750
70419271,1413,5,2,1250,2500
70419272,1413,1,2,1875,3750
70419273,1414,3,2,7500,15000
70419274,1414,2,2,9375,18750
70419275,1414,4,1,5625,5625
70419276,1414,5,1,1250,1250
70419277,1414,1,2,1875,3750
70419278,1415,3,2,7500,15000
70419279,1415,2,2,9375,18750
70419280,1415,4,1,5625,5625
70419281,1415,1,1,1875,1875
70419282,1415,1,1,1875,1875
70419283,1416,3,1,7500,7500
70419284,1416,4,1,5625,5625
70419285,1416,1,1,1875,1875
70419286,1417,3,1,7500,7500
70419287,1418,3,1,7500,7500
70419288,1418,4,1,5625,5625
70419289,1419,3,1,7500,7500
70419290,1420,3,2,7500,15000
70419291,1420,2,2,9375,18750
70419292,1420,4,2,5625,11250
70419293,1420,5,1,1250,1250
70419294,1420,1,1,1875,1875
70419295,1421,3,3,7500,22500
70419296,1421,2,1,9375,9375
70419297,1421,4,1,5625,5625
70419298,1421,1,1,1875,1875
70419299,1422,3,1,7500,7500
70419300,1422,4,2,5625,11250
70419301,1422,1,1,1875,1875
70419302,1423,3,2,7500,15000
70419303,1423,4,3,5625,16875
70419304,1423,5,1,1250,1250
70419305,1423,1,2,1875,3750
70419306,1424,2,1,9375,9375
70419307,1425,3,1,7500,7500
70419308,1426,3,1,7500,7500
70419309,1426,4,2,5625,11250
70419310,1426,1,1,1875,1875
70419311,1427,2,1,9375,9375
70419312,1427,4,3,5625,16875
70419313,1428,2,2,9375,18750
70419314,1429,2,1,9375,9375
70419315,1430,3,1,7500,7500
70419316,1430,2,1,9375,9375
70419317,1430,4,3,5625,16875
70419318,1430,5,1,1250,1250
70419319,1430,1,1,1875,1875
70419320,1431,3,1,7500,7500
70419321,1431,2,3,9375,28125
70419322,1431,4,1,5625,5625
70419323,1431,5,1,1250,1250
70419324,1431,1,1,1875,1875
70419325,1432,3,3,7500,22500
70419326,1432,2,1,9375,9375
70419327,1432,4,1,5625,5625
70419328,1432,5,1,1250,1250
70419329,1433,3,1,7500,7500
70419330,1433,2,1,9375,9375
70419331,1434,3,1,7500,7500
70419332,1434,4,1,5625,5625
70419333,1435,3,2,7500,15000
70419334,1435,2,2,9375,18750
70419335,1435,4,1,5625,5625
70419336,1435,1,1,1875,1875
70419337,1435,1,1,1875,1875
70419338,1436,3,3,7500,22500
70419339,1436,2,1,9375,9375
70419340,1436,4,2,5625,11250
70419341,1436,1,1,1875,1875
70419342,1436,1,1,1875,1875
70419343,1437,3,2,7500,15000
70419344,1437,2,2,9375,18750
70419345,1438,3,1,7500,7500
70419346,1438,2,1,9375,9375
70419347,1438,4,1,5625,5625
70419833,1439,2,2,9375,18750
70419834,1440,3,1,7500,7500
70419835,1440,2,2,9375,18750
70419836,1440,4,1,5625,5625
70419837,1440,5,1,1250,1250
70419838,1440,1,1,1875,1875
70419839,1441,3,1,7500,7500
70419840,1441,4,3,5625,16875
70419841,1441,5,1,1250,1250
70419842,1441,1,1,1875,1875
70419843,1442,3,2,7500,15000
70419844,1442,2,1,9375,9375
70419845,1442,4,3,5625,16875
70419846,1443,3,2,7500,15000
70419847,1443,2,1,9375,9375
70419848,1443,5,1,1250,1250
70419849,1443,1,1,1875,1875
70419850,1444,3,1,7500,7500
70419851,1445,4,1,5625,5625
70419852,1446,3,3,7500,22500
70419853,1446,4,1,5625,5625
70419854,1446,5,1,1250,1250
70419855,1447,3,1,7500,7500
70419856,1447,4,1,5625,5625
70419857,1448,3,1,7500,7500
70419858,1448,2,1,9375,9375
70419859,1448,5,1,1250,1250
70419860,1449,3,1,7500,7500
70419861,1449,4,2,5625,11250
70419862,1449,1,1,1875,1875
70419863,1450,3,2,7500,15000
70419864,1450,2,1,9375,9375
70419865,1450,4,1,5625,5625
70419866,1451,3,3,7500,22500
70419867,1451,2,1,9375,9375
70419868,1451,1,2,1875,3750
70419869,1452,3,2,7500,15000
70419870,1452,2,2,9375,18750
70419871,1452,4,2,5625,11250
70419872,1452,5,2,1250,2500
70419873,1453,3,2,7500,15000
70419874,1453,2,1,9375,9375
70419875,1453,4,1,5625,5625
70419876,1453,5,2,1250,2500
70419877,1454,3,2,7500,15000
70419878,1454,2,1,9375,9375
70419879,1454,4,2,5625,11250
70419880,1455,3,1,7500,7500
70419881,1455,2,1,9375,9375
70419882,1456,2,1,9375,9375
70419883,1456,4,1,5625,5625
70419884,1457,3,3,7500,22500
70419885,1457,1,1,1875,1875
70419886,1458,2,1,9375,9375
70419887,1458,4,3,5625,16875
70419888,1459,2,2,9375,18750
70419889,1459,4,2,5625,11250
70419890,1459,1,1,1875,1875
70419891,1460,3,1,7500,7500
70419892,1460,2,1,9375,9375
70419893,1460,4,1,5625,5625
70419894,1460,1,1,1875,1875
70419895,1461,3,2,7500,15000
70419896,1462,3,1,7500,7500
70419897,1462,2,1,9375,9375
70419898,1462,4,2,5625,11250
70419899,1463,3,2,7500,15000
70419900,1463,2,1,9375,9375
70419901,1463,4,2,5625,11250
70419902,1463,1,2,1875,3750
70419903,1464,2,2,9375,18750
70419904,1464,4,2,5625,11250
70419905,1465,3,1,7500,7500
70419906,1466,2,1,9375,9375
70419907,1467,4,1,5625,5625
70419908,1468,3,2,7500,15000
